,source_name,event_date,location_accuracy,landslide_category,landslide_trigger,landslide_size,fatality_count,country_name,country_code,longitude,latitude,continent
1811,Intelligencer,2011-03-11,1km,landslide,downpour,2,0.0,United States,US,-80.66727437,40.22156009,NA
1817,Liveleak.com,2007-06-13,25km,landslide,rain,1,1.0,India,IN,88.4089,26.7324,AS
1829,Azcentral.com,2007-09-05,5km,mudslide,tropical_cyclone,2,4.0,El Salvador,SV,-89.8486,13.8703,NA
1842,cocorioko.net,2008-09-11,25km,landslide,downpour,2,1.0,Sierra Leone,SL,-13.2279,8.646,AF
1845,www.eadt.co.uk,2013-03-13,10km,landslide,rain,2,2.0,United Kingdom,GB,0.9666,51.9565,EU
1856,the818now.com,2010-02-06,1km,complex,downpour,1,0.0,United States,US,-118.1936,34.2183,NA
1859,business-standard,2012-05-01,25km,landslide,downpour,2,5.0,China,CN,110.6807,31.7501,AS
1860,insidecostarica.com,2008-09-06,25km,mudslide,downpour,2,1.0,Costa Rica,CR,-83.678,9.35,NA
1868,tribuneindia,2008-08-14,unknown,complex,monsoon,2,2.0,India,IN,77.12,31.0,AS
1875,wsaz,2008-07-09,10km,mudslide,downpour,1,0.0,United States,US,-81.6,38.34,NA
1876,bloomberg,2009-09-26,5km,landslide,tropical_cyclone,2,1.0,Philippines,PH,120.9762,14.600999999999999,AS
1890,fijivillage,2008-04-20,10km,landslide,rain,1,0.0,Fiji,FJ,178.4367,-17.9665,OC
1894,www.hirunews.lk,2013-05-04,5km,landslide,rain,2,3.0,Sri Lanka,LK,80.8448,6.8196,AS
1902,www.kashmirtimes.in,2013-08-14,50km,landslide,downpour,2,1.0,India,IN,74.0967,33.7705,AS
1916,The Oregonian.com,2007-11-02,5km,complex,rain,1,0.0,United States,US,-121.9383,45.6706,NA
1918,newsinfo.inquirer,2008-07-27,unknown,landslide,tropical_cyclone,2,1.0,Philippines,PH,120.7744,17.58,AS
1921,newsday.tt,2012-04-18,5km,landslide,downpour,2,1.0,Trinidad and Tobago,TT,-60.6234,11.2181,NA
1923,chieftain,2008-07-27,25km,mudslide,downpour,1,0.0,United States,US,-105.135,37.5588,NA
1937,independent,2009-08-24,5km,mudslide,downpour,1,0.0,Ireland,IE,-8.8776,52.801,EU
1963,articles.timesofindia,2012-06-25,10km,landslide,downpour,3,4.0,India,IN,95.8011,27.174,AS
1969,lep,2012-10-23,5km,landslide,flooding,2,1.0,United Kingdom,GB,-2.0998,53.7187,EU
1978,Media For Freedom,2007-07-28,25km,landslide,rain,2,3.0,Nepal,NP,83.2519,28.0764,AS
1987,thestar,2012-06-24,5km,landslide,downpour,2,1.0,Canada,CA,-116.9155,49.9145,NA
1990,BurmaNet News,2007-08-08,25km,landslide,rain,2,2.0,Myanmar [Burma],MM,94.4332,21.5332,AS
2007,www.pia.gov.ph,2013-02-20,unknown,landslide,rain,2,2.0,Philippines,PH,125.3731,11.8006,AS
2012,IBN,2012-08-17,unknown,landslide,downpour,2,1.0,India,IN,76.803,9.7285,AS
2013,www.nagalandpost.com,2013-08-04,5km,landslide,continuous_rain,2,1.0,India,IN,94.5808,26.284000000000002,AS
2014,twocircles.net,2012-06-20,1km,landslide,downpour,2,1.0,India,IN,91.7351,26.149,AS
2020,colombiareports.com,2008-08-18,10km,landslide,rain,2,2.0,Colombia,CO,-75.639,6.08,SA
2025,news.xinhuanet,2008-05-17,unknown,landslide,tropical_cyclone,2,1.0,Philippines,PH,122.4742,11.0551,AS
2032,bworldonline,2012-09-14,10km,landslide,downpour,3,2.0,Philippines,PH,125.0704,11.7148,AS
2034,khsltv,2008-12-24,5km,mudslide,downpour,1,0.0,United States,US,-121.611,39.87,NA
2039,Kantipuronline.com,2007-07-12,25km,landslide,rain,2,3.0,Nepal,NP,83.6666,28.2168,AS
2043,en.wikipedia,2009-10-01,10km,mudslide,downpour,3,7.0,Italy,IT,15.5555,38.1923,EU
2051,Berita Jakarta,2012-04-21,1km,landslide,downpour,2,2.0,Indonesia,ID,106.8416895,-6.250474027,AS
2068,www.ekantipur.com,2013-06-18,5km,landslide,downpour,2,2.0,Nepal,NP,82.1482,29.5326,AS
2080,reliefweb.int,2013-04-22,50km,landslide,rain,3,6.0,Kenya,KE,34.7716,-0.6772,AF
2086,philstar,2008-12-08,10km,landslide,continuous_rain,2,1.0,Philippines,PH,124.5528,12.1969,AS
2087,China Post.com,2007-08-19,10km,landslide,tropical_cyclone,2,2.0,Taiwan,TW,120.6976,23.4715,AS
2088,newstrib.com,2013-04-18,5km,mudslide,rain,2,0.0,United States,US,-89.2025,41.2581,NA
2101,gmanews.tv,2007-09-29,25km,landslide,rain,2,2.0,Philippines,PH,121.1167,16.8333,AS
2107,www.newindianexpress.com,2013-07-25,5km,landslide,downpour,2,1.0,India,IN,76.5959,11.3192,AS
2118,news.pia.gov.ph,2013-08-19,unknown,landslide,tropical_cyclone,2,1.0,Philippines,PH,120.678,16.4244,AS
2126,irishtimes,2008-08-22,25km,landslide,rain,2,3.0,Ireland,IE,-9.43,52.438,EU
2133,Mudgee Guardian,2008-09-10,10km,rock_fall,continuous_rain,2,1.0,Australia,AU,149.8098,-32.8091,OC
2134,cctv,2008-06-27,10km,mudslide,downpour,3,11.0,China,CN,113.02,25.79,AS
2137,nation,2012-11-02,25km,landslide,tropical_cyclone,2,2.0,Sri Lanka,LK,80.6953,6.9366,AS
2139,necn,2008-08-06,5km,mudslide,rain,1,0.0,United States,US,-71.9677,44.146,NA
2141,articles.timesofindia.indiatimes.com,2013-06-01,50km,landslide,downpour,3,4.0,India,IN,94.25,27.8776,AS
2159,kval,2012-12-21,25km,landslide,rain,2,0.0,United States,US,-123.7121,44.0106,NA
2160,Red Cross - Field reports,2007-10-09,25km,landslide,downpour,3,21.0,China,CN,104.95,32.4167,AS
2161,www.wkyt.com,2013-04-17,5km,landslide,rain,2,0.0,United States,US,-82.4902,37.4996,NA
2163,ibnlive.in,2012-06-02,5km,landslide,downpour,3,4.0,India,IN,91.7356,26.1475,AS
2167,philstar,2008-12-07,10km,landslide,downpour,2,1.0,Philippines,PH,124.264,13.6862,AS
2169,FluTrackers,2008-01-16,50km,landslide,snowfall_snowmelt,2,1.0,India,IN,75.2006,33.2537,AS
2173,RadioJamaica,2007-10-12,5km,complex,rain,2,3.0,Jamaica,JM,-77.7405,18.1257,NA
2182,www.nst.com.my,2013-03-25,5km,landslide,rain,3,8.0,Indonesia,ID,108.1008,-6.9758,AS
2183,goldcoast,2008-02-03,5km,landslide,rain,2,2.0,Australia,AU,153.2298,-28.0667,OC
2188,Daily Mirror,2011-02-17,1km,landslide,continuous_rain,2,1.0,Sri Lanka,LK,81.12046509,6.957291003,AS
2194,Red Cross - Field reports,2007-04-01,5km,landslide,downpour,2,1.0,Tajikistan,TJ,72.592,37.576,AS
2199,news.au,2008-06-21,unknown,landslide,tropical_cyclone,2,1.0,Philippines,PH,123.08,10.26,AS
2201,news.bbc,2009-11-01,5km,landslide,downpour,2,0.0,United Kingdom,GB,-2.5808,56.5622,EU
2204,alaskapublic,2012-06-08,unknown,mudslide,downpour,2,2.0,Canada,CA,-136.5506,60.8228,NA
2205,allafrica.com,2013-03-29,5km,landslide,rain,2,3.0,Tanzania,TZ,35.8907,-3.3784,AF
2211,nbcsandiego,2008-01-28,5km,landslide,rain,2,0.0,United States,US,-117.2619,32.8464,NA
2218,ecr,2012-09-06,10km,landslide,downpour,2,1.0,South Africa,ZA,30.8833,-30.05,AF
2225,www.hurriyetdailynews.com,2013-07-07,5km,landslide,downpour,3,21.0,China,CN,109.4875,36.5851,AS
2229,ABC7 news,2007-02-11,5km,landslide,rain,1,0.0,United States,US,-122.3494,38.4909,NA
2236,allafrica.com,2013-08-22,10km,mudslide,downpour,2,1.0,Kenya,KE,35.2843,1.1971,AF
2239,pnwlocalnews,2008-05-21,1km,mudslide,rain,1,0.0,United States,US,-122.197,47.5023,NA
2247,www.thehimalayantimes.com,2013-07-07,10km,landslide,downpour,2,2.0,Nepal,NP,81.6631,29.1309,AS
2252,kapptv,2012-04-27,50km,mudslide,downpour,2,0.0,United States,US,-120.8718,46.79,NA
2256,San Jose Mercury News,2007-09-22,5km,mudslide,rain,1,0.0,United States,US,-118.2974,34.1364,NA
2260,reliefweb.int,2013-04-22,50km,landslide,rain,3,6.0,Kenya,KE,34.6812,-0.8425,AF
2263,Telegraph India,2007-09-10,10km,landslide,rain,2,2.0,India,IN,88.6236,27.3425,AS
2309,news.xinhuanet,2008-03-23,unknown,landslide,rain,2,5.0,Indonesia,ID,100.9368,-0.4475,AS
2321,ibnlive.in.com,2013-08-14,10km,landslide,downpour,2,1.0,India,IN,75.1915,32.9913,AS
2325,www.arabianbusiness.com,2013-07-16,5km,landslide,rain,2,6.0,China,CN,104.3877,33.3422,AS
2331,dailymail,2008-05-12,25km,rock_fall,rain,1,0.0,United States,US,-81.2584,38.1362,NA
2371,kypost,2008-05-20,5km,mudslide,rain,1,0.0,United States,US,-84.5289,39.0447,NA
2390,Telluride Daily Planet,2007-08-14,10km,mudslide,rain,2,0.0,United States,US,-107.8818,39.9425,NA
2391,www.thesundaily.my,2013-12-30,unknown,landslide,downpour,2,0.0,Malaysia,MY,112.0786,2.8961,AS
2399,9news,2012-07-09,1km,landslide,downpour,2,0.0,United States,US,-106.3146,39.3745,NA
2401,news.yahoo,2009-11-08,10km,mudslide,tropical_cyclone,2,4.0,El Salvador,SV,-88.8347,13.6466,NA
2420,ekantipur,2012-06-13,5km,landslide,downpour,2,2.0,Nepal,NP,83.6349,27.828000000000003,AS
2424,articles.timesofindia.indiatimes.com,2013-08-21,25km,landslide,downpour,2,1.0,India,IN,77.3737,31.5375,AS
2426,hindu,2008-06-15,50km,landslide,rain,2,2.0,India,IN,75.0944,32.5659,AS
2433,oxfamblogs,2009-09-29,10km,mudslide,tropical_cyclone,2,5.0,Vietnam,VN,108.0191,14.8733,AS
2435,Eye Out for You.com,2007-10-30,5km,mudslide,rain,2,0.0,United States,US,-118.4948,35.1368,NA
2437,nst,2008-04-23,5km,complex,rain,2,3.0,Malaysia,MY,101.7673,3.185,AS
2443,msnbc.msn.com,2007-12-10,5km,landslide,tropical_cyclone,2,2.0,Fiji,FJ,179.36599999999999,-16.433,OC
2446,gmanews.tv,2007-11-23,10km,landslide,rain,2,2.0,Philippines,PH,121.3088,14.4882,AS
2450,thaindian,2008-08-17,25km,landslide,rain,2,2.0,India,IN,77.16,31.1,AS
2457,timesonline,2009-09-08,5km,landslide,downpour,2,0.0,United Kingdom,GB,-4.7485,56.1956,EU
2473,japantimes,2012-06-26,1km,landslide,downpour,2,1.0,Japan,JP,130.2964,32.6635,AS
2474,cnkeyword.info,2011-07-14,unknown,debris_flow,downpour,3,48.0,China,CN,101.0144,30.0315,AS
2476,english.vietnamnet.vn,2013-07-28,unknown,rock_fall,rain,2,2.0,Vietnam,VN,103.9847,21.2331,AS
2485,People's Daily Online,2007-10-29,50km,landslide,rain,2,2.0,Philippines,PH,123.3667,13.4,AS
2492,pia,2008-01-03,10km,landslide,rain,2,2.0,Philippines,PH,125.1251,10.1831,AS
2495,gsc.nrcan,2008-10-06,25km,landslide,downpour,2,2.0,Indonesia,ID,107.5614,-7.1283,AS
2497,www.nagalandpost.com,2013-08-16,25km,landslide,rain,2,2.0,India,IN,94.9275,26.8727,AS
2505,thestar.com,2009-09-19,1km,landslide,downpour,1,0.0,Malaysia,MY,101.7686,3.1868,AS
2516,scotsman,2012-12-21,5km,landslide,rain,2,2.0,United Kingdom,GB,-4.1122,56.3907,EU
2535,newsinfo.inquirer.net,2013-08-04,5km,landslide,downpour,1,1.0,Philippines,PH,123.8667,10.2833,AS
2539,Red Cross - Field reports,2007-06-27,5km,landslide,downpour,2,1.0,Ecuador,EC,-78.95100000000001,-4.065,SA
2541,sunstar,2008-05-24,10km,landslide,downpour,2,1.0,Philippines,PH,123.8852,10.3472,AS
2549,thetobagonews,2012-12-25,5km,landslide,rain,2,3.0,Trinidad and Tobago,TT,-60.6372,11.2027,NA
2554,articles.timesofindia.indiatimes.com,2013-07-04,25km,landslide,downpour,2,1.0,India,IN,80.2214,29.58,AS
2558,www.nst.com.my,2013-03-25,10km,landslide,rain,3,8.0,Indonesia,ID,107.6169,-6.8907,AS
2590,www.dailynews.lk,2013-02-15,5km,landslide,rain,2,3.0,Sri Lanka,LK,80.6201,7.4685,AS
2592,Irrawaddy ,2011-06-11,25km,landslide,rain,2,3.0,Thailand,TH,98.31365118,16.58074281,AS
2604,blogs.seattletimes,2012-12-18,25km,mudslide,rain,2,0.0,United States,US,-122.3005,47.8085,NA
2608,todayszaman,2009-09-09,5km,mudslide,downpour,2,1.0,Turkey,TR,28.9759,41.0124,AS
2623,online.wsj,2009-09-01,5km,mudslide,tropical_cyclone,2,4.0,Mexico,MX,-109.6972,23.0587,NA
2632,brudirect,2008-10-26,25km,complex,downpour,2,3.0,Brunei,BN,114.9881,4.9558,AS
2647,ptinews,2009-10-02,5km,landslide,rain,2,2.0,India,IN,74.0478,14.9935,AS
2648,q13fox.com,2013-04-07,25km,landslide,rain,2,0.0,United States,US,-122.3046,47.9476,NA
2651,bclocalnews,2008-10-23,10km,landslide,downpour,2,1.0,Canada,CA,-130.254,54.3242,NA
2655,Mizoram Express,2010-09-13,1km,landslide,downpour,2,1.0,India,IN,92.74128531,23.75406693,AS
2656,Pakistan Observer,2012-09-24,25km,landslide,downpour,2,3.0,Pakistan,PK,68.4119,30.4581,AS
2671,The Star,2007-10-03,50km,landslide,rain,3,6.0,Malaysia,MY,116.5956,5.9975,AS
2686,nst,2012-11-03,1km,landslide,rain,2,3.0,Malaysia,MY,101.711,3.2294,AS
2689,thehimalayantimes,2008-09-19,5km,landslide,downpour,2,2.0,Nepal,NP,83.4724,27.72,AS
2693,news.pia.gov.ph,2013-08-19,25km,landslide,tropical_cyclone,2,1.0,Philippines,PH,120.7783,16.8937,AS
2697,katu,2012-12-19,5km,landslide,rain,2,0.0,United States,US,-123.8215,46.1896,NA
2700,www.globaltimes.cn,2013-03-07,5km,landslide,rain,2,3.0,Turkey,TR,43.6143,37.2506,AS
2707,Telegraph India,2012-09-14,5km,landslide,downpour,2,1.0,India,IN,88.3603,27.0377,AS
2712,newsinfo.inquirer.net,2013-08-14,5km,landslide,construction,2,2.0,Philippines,PH,123.8317,10.2669,AS
2730,thestar.com.my,2013-03-01,5km,landslide,rain,2,3.0,Malaysia,MY,101.0334,4.585,AS
2731,news.xinhuanet,2008-07-15,5km,landslide,downpour,3,21.0,China,CN,103.71,27.33,AS
2741,www.mindanews.com,2013-07-29,25km,landslide,downpour,2,1.0,Philippines,PH,124.8763,6.4564,AS
2747,herefordtimes,2008-09-05,5km,mudslide,flooding,1,0.0,United Kingdom,GB,-2.68,51.84,EU
2754,katu,2012-12-19,5km,landslide,rain,2,0.0,United States,US,-123.9171,45.7204,NA
2761,newvision,2012-07-18,5km,landslide,downpour,2,2.0,Uganda,UG,34.2544,1.0171,AF
2770,antaranews,2012-11-18,5km,landslide,rain,2,5.0,Indonesia,ID,106.9516,-6.9031,AS
2775,mdn.mainichi,2008-06-21,10km,landslide,rain,2,3.0,Japan,JP,130.5773,32.6457,AS
2786,todaysthv,2012-08-14,5km,landslide,downpour,2,0.0,United States,US,-93.1774,35.9631,NA
2795,Kantipuronline.com,2007-08-03,50km,landslide,rain,2,3.0,Nepal,NP,83.529,27.9271,AS
2802,E-PAO,2010-08-19,5km,landslide,downpour,2,1.0,India,IN,94.11603493,25.61560252,AS
2807,northernadvocate,2009-09-28,5km,debris_flow,downpour,2,1.0,New Zealand,NZ,174.3227,-35.7229,OC
2817,KGMB9.com,2007-11-03,5km,mudslide,rain,1,0.0,United States,US,-157.829,21.3131,NA
2821,RadioAustralia.net,2007-09-01,unknown,landslide,rain,2,5.0,Indonesia,ID,116.831,-1.2654,AS
2822,tribune.com.pk,2013-08-03,unknown,landslide,monsoon,2,3.0,Pakistan,PK,73.3361,35.5099,AS
2823,wsbtv,2009-09-26,10km,mudslide,downpour,2,0.0,United States,US,-85.521,34.8695,NA
2829,Visayan Daily Star,2007-10-14,25km,lahar,rain,2,3.0,Philippines,PH,123.0333,10.3333,AS
2839,Himalayan Times,2010-07-27,5km,landslide,downpour,2,2.0,Nepal,NP,84.67982275,27.81229512,AS
2840,Red Cross - Field reports,2007-04-17,10km,mudslide,downpour,2,3.0,Tajikistan,TJ,68.214,38.533,AS
2843,thestatesman.net,2007-09-11,5km,debris_flow,rain,2,2.0,India,IN,88.4909,27.2084,AS
2846,thaindian,2009-10-03,10km,landslide,downpour,2,1.0,India,IN,75.9957,11.4816,AS
2849,Reuters - AlertNet.org,2007-07-22,25km,landslide,downpour,3,14.0,Tajikistan,TJ,70.44,40.75,AS
2851,Billings Gazette,2007-08-18,5km,landslide,rain,1,0.0,United States,US,-109.8662,44.4659,NA
2853,antaranews,2012-11-18,5km,landslide,rain,2,5.0,Indonesia,ID,106.8762,-6.9092,AS
2879,www.dhakatribune.com,2013-07-26,50km,landslide,rain,2,6.0,China,CN,106.7588,34.3752,AS
2880,wpxi,2012-10-30,5km,landslide,tropical_cyclone,2,0.0,United States,US,-79.8666,40.3647,NA
2904,vietnamnews.vnagency,2008-06-07,25km,landslide,rain,2,3.0,Vietnam,VN,106.7361,10.7069,AS
2908,rttnews,2008-10-29,50km,landslide,downpour,2,1.0,India,IN,94.1167,27.2333,AS
2916,Red Cross - Field reports,2007-06-27,50km,landslide,downpour,2,1.0,Ecuador,EC,-79.205,-3.99,SA
2919,Newkerala,2007-09-29,50km,landslide,rain,2,2.0,India,IN,92.6921,24.1293,AS
2933,thewestonmercury,2012-11-21,5km,landslide,rain,2,2.0,United Kingdom,GB,-0.1595,51.4942,EU
2934,E-PAO,2011-06-28,25km,landslide,rain,2,2.0,India,IN,94.0144205,25.03561729,AS
2935,news.enquirer,2008-03-28,5km,landslide,rain,1,0.0,United States,US,-84.5657,39.1072,NA
2939,ibnlive.in.com,2013-08-14,50km,landslide,downpour,2,1.0,India,IN,75.1793,33.3018,AS
2942,Colombopage.com,2007-12-24,10km,landslide,monsoon,2,3.0,Sri Lanka,LK,81.0473,6.9935,AS
2945,newsinfo.inquirer.net,2013-02-26,25km,landslide,rain,2,2.0,Philippines,PH,126.3173,6.9898,AS
2956,e-pao.net,2013-08-15,5km,landslide,downpour,2,1.0,India,IN,94.1884,25.3833,AS
2964,Honolulu Advisor.com,2007-12-07,5km,landslide,rain,1,0.0,United States,US,-158.121,21.462,NA
2983,zeenews.india.com,2013-08-18,5km,landslide,rain,2,2.0,India,IN,79.3158,30.3642,AS
3003,www.ndtv.com,2013-03-25,5km,landslide,rain,3,8.0,Indonesia,ID,106.7087,-6.6234,AS
3015,koat,2008-07-05,25km,debris_flow,downpour,2,0.0,United States,US,-105.19,35.46,NA
3036,KGW,2007-02-15,exact,landslide,rain,2,0.0,United States,US,-121.895,45.6993,NA
3045,thejakartaglobe,2008-12-22,25km,landslide,downpour,2,2.0,Indonesia,ID,116.3816,1.3542,AS
3051,winonadailynews,2008-04-25,5km,mudslide,rain,1,0.0,United States,US,-91.6396,44.0344,NA
3073,gmanews,2008-09-23,10km,landslide,tropical_cyclone,2,1.0,Philippines,PH,120.66,16.39,AS
3087,Croydon Guardian,2007-01-13,5km,landslide,downpour,2,0.0,United Kingdom,GB,-0.154356568,51.28876789,EU
3109,hindustantimes,2008-07-01,25km,landslide,downpour,3,21.0,China,CN,103.49,31.07,AS
3110,canada,2008-04-29,50km,mudslide,rain,1,0.0,Canada,CA,-117.8532,50.3162,NA
3137,dominicantoday,2012-12-05,10km,landslide,rain,2,3.0,Dominican Republic,DO,-70.6871,19.7827,NA
3141,eveningtimes,2008-01-15,5km,landslide,rain,2,2.0,United Kingdom,GB,-4.2571,55.8657,EU
3160,thaindian,2009-10-03,10km,landslide,downpour,2,1.0,India,IN,75.8289,11.4477,AS
3174,www.kcrg.com,2013-04-17,5km,mudslide,rain,2,0.0,United States,US,-91.5322,41.6737,NA
3175,english.cntv,2012-08-18,5km,mudslide,downpour,2,3.0,China,CN,103.8764,31.3161,AS
3181,thestar.com,2008-10-15,10km,complex,downpour,2,1.0,Malaysia,MY,101.74600000000001,3.0949,AS
3184,kanglaonline,2008-06-19,25km,mudslide,monsoon,2,3.0,India,IN,93.8275,24.9336,AS
3192,Applalachain news-express,2007-04-20,10km,landslide,rain,1,0.0,United States,US,-82.5186,37.4814,NA
3198,www.bellinghamherald.com,2013-01-09,5km,landslide,rain,2,0.0,United States,US,-122.7756,48.9511,NA
3200,www.china.org.cn,2013-01-28,5km,landslide,downpour,4,30.0,China,CN,104.8805,27.344,AS
3211,www.morungexpress.com,2013-08-16,5km,landslide,rain,2,2.0,India,IN,94.9731,26.4205,AS
3216,tempo,2009-09-29,10km,landslide,rain,2,2.0,Philippines,PH,124.5335,7.1904,AS
3223,Globalnewspaper.inquirer,2007-11-04,unknown,complex,tropical_cyclone,2,3.0,Philippines,PH,120.6101,16.3748,AS
3238,billingsgazette.com,2013-08-14,unknown,landslide,downpour,2,0.0,United States,US,-109.7873,47.6816,NA
3261,Medair,2010-05-21,50km,landslide,downpour,3,14.0,Afghanistan,AF,70.42777802,37.55914605,AS
3262,www.aljazeera.com,2013-12-16,unknown,landslide,continuous_rain,2,1.0,Mexico,MX,-92.979,18.1563,NA
3266,reuters,2008-08-06,unknown,mudslide,tropical_cyclone,2,7.0,China,CN,113.4,23.7,AS
3271,thaindian,2008-06-03,25km,landslide,rain,2,2.0,India,IN,77.193,31.2077,AS
3287,africa.chinadaily.com.cn,2013-08-19,5km,landslide,tropical_cyclone,2,4.0,China,CN,109.9679,23.6454,AS
3291,South Asian News Agency,2010-09-23,25km,landslide,downpour,2,1.0,India,IN,75.17707406,33.27140108,AS
3293,antaranews,2012-11-18,50km,landslide,rain,2,5.0,Indonesia,ID,106.742,-6.8255,AS
3303,apanews,2008-10-16,10km,landslide,downpour,2,1.0,Cameroon,CM,10.415999999999999,5.483,AF
3309,www.journalpatriot.com,2013-07-27,unknown,landslide,rain,2,0.0,United States,US,-81.4311,36.2204,NA
3313,geelongadvertiser,2008-12-13,10km,mudslide,rain,1,0.0,Australia,AU,144.35,-38.1583,OC
3316,newstalkzb,2008-02-23,5km,landslide,rain,1,0.0,New Zealand,NZ,173.7463,-35.047,OC
3321,newsday.tt,2008-09-07,25km,landslide,downpour,2,1.0,Trinidad and Tobago,TT,-61.4578,10.7603,NA
3323,Gorkahapata,2007-08-02,25km,landslide,rain,2,3.0,Nepal,NP,87.2758,26.4596,AS
3330,durangoherald.com,2008-07-13,5km,mudslide,downpour,2,0.0,United States,US,-107.87,37.25,NA
3335,www.fjgl.gov.cn,2013-09-23,5km,landslide,tropical_cyclone,2,4.0,China,CN,119.2801,26.7636,AS
3339,The Times,2007-10-05,5km,landslide,tropical_cyclone,2,2.0,Taiwan,TW,121.4833,25.1167,AS
3341,www.nst.com.my,2013-03-25,5km,landslide,rain,3,8.0,Indonesia,ID,107.47399999999999,-6.9373,AS
3351,gorkhapatra,2008-07-27,unknown,landslide,rain,2,3.0,Nepal,NP,86.37,27.09,AS
3354,www.harlandaily.com,2013-04-17,5km,landslide,rain,2,0.0,United States,US,-83.316,36.8502,NA
3358,Red Cross - Field reports,2007-04-05,5km,landslide,downpour,2,1.0,Tajikistan,TJ,71.611,36.727,AS
3373,WTHI,2015-04-09,50km,landslide,rain,1,0.0,United States,US,-87.23175652,39.88211093,NA
3374,missoulian.com,2012-07-17,25km,landslide,downpour,2,0.0,United States,US,-113.7188,48.7195,NA
3379,english.vietnamnet.vn,2013-09-05,unknown,landslide,rain,4,47.0,Vietnam,VN,106.6741,21.8411,AS
3381,Mizoram Express,2010-09-13,1km,landslide,downpour,2,1.0,India,IN,92.7141905,23.74182634,AS
3386,scpr,2010-02-06,1km,mudslide,downpour,1,0.0,United States,US,-118.2208,34.2413,NA
3391,Yorkshire Post,2012-04-27,5km,landslide,downpour,2,0.0,United Kingdom,GB,-0.931903558,53.30801118,EU
3402,sakaaltimes,2008-12-20,25km,landslide,rain,2,2.0,India,IN,75.247,33.245,AS
3406,todayszaman,2008-09-28,50km,landslide,downpour,2,2.0,Turkey,TR,30.458000000000002,40.69,AS
3413,newsinfo.inquirer,2009-10-01,10km,landslide,tropical_cyclone,2,1.0,Philippines,PH,124.1754,13.8193,AS
3421,princegeorgecitizen,2008-07-01,10km,mudslide,downpour,1,0.0,Canada,CA,-119.22,53.03,NA
3424,connecttristates,2011-06-11,5km,mudslide,downpour,2,0.0,United States,US,-91.3955,40.3722,NA
3431,newark.patch,2012-11-30,10km,landslide,rain,2,0.0,United States,US,-121.9451,37.6178,NA
3447,maps.google.com,2010-04-06,1km,landslide,downpour,2,1.0,Brazil,BR,-43.6897,-22.5527,SA
3448,www.morungexpress.com,2013-08-04,25km,landslide,continuous_rain,2,1.0,India,IN,94.5163,26.0137,AS
3449,www.costa-news.com,2013-04-28,5km,landslide,rain,2,2.0,Spain,ES,-2.0371,37.356,EU
3456,abs-cbnnews,2008-08-17,25km,landslide,rain,2,2.0,Philippines,PH,121.045,16.95,AS
3464,msnbc-msn.com,2007-11-28,5km,mudslide,rain,2,0.0,United States,US,-155.8801,19.4272,NA
3469,Red Cross - Field reports,2007-08-10,25km,complex,downpour,2,2.0,Nepal,NP,81.601,28.601,AS
3475,kgw,2007-07-17,5km,landslide,rain,1,0.0,United States,US,-123.8203,46.1836,NA
3488,antara,2008-06-06,50km,landslide,downpour,2,2.0,Indonesia,ID,120.280149,-8.773461589,AS
3490,thehimalayantimes,2012-09-17,5km,landslide,downpour,2,2.0,Nepal,NP,85.2254,27.5684,AS
3495,uticaod,2012-03-30,10km,landslide,downpour,2,0.0,United States,US,-75.3733,43.3982,NA
3501,United Nations Development Programme - Relief Web,2007-08-11,25km,landslide,rain,3,6.0,Kenya,KE,34.75,0.2833,AF
